Año,Mes,Día,T,H,PP
2008.0,2.0,27.0,17.8,31.0,0
2008.0,2.0,28.0,15.9,37.0,0
2008.0,2.0,1.0,14.8,45.0,0
2008.0,2.0,2.0,15.2,42.0,0
2008.0,2.0,3.0,16.2,39.0,0
2008.0,2.0,7.0,15.4,34.0,0
2008.0,2.0,8.0,15.1,40.0,0
2008.0,2.0,9.0,13.9,48.0,0
2008.0,2.0,14.0,16.1,42.0,0
2008.0,2.0,15.0,17.0,37.0,0
2008.0,2.0,16.0,18.1,33.0,0
2008.0,2.0,20.0,18.3,35.0,0
2008.0,2.0,21.0,18.1,34.0,0
2008.0,2.0,22.0,18.0,29.0,0
2008.0,2.0,26.0,17.8,22.0,0
2008.0,2.0,27.0,13.1,46.0,0
2008.0,2.0,28.0,13.1,44.0,0
2008.0,2.0,1.0,16.5,51.0,0
2008.0,2.0,2.0,15.6,47.0,0
2008.0,2.0,3.0,15.7,46.0,0
2008.0,2.0,7.0,16.3,46.0,0
2008.0,2.0,8.0,15.2,39.0,0
2008.0,2.0,9.0,17.0,44.0,0
2008.0,2.0,15.0,16.6,34.0,0
2008.0,2.0,16.0,14.8,38.0,0
2008.0,2.0,17.0,16.9,36.0,0
2008.0,2.0,22.0,17.3,32.0,0
2008.0,2.0,23.0,18.2,31.0,0
2008.0,2.0,24.0,19.9,32.0,0
2008.0,2.0,28.0,14.6,40.0,0
2008.0,2.0,29.0,17.3,39.0,0
2008.0,2.0,1.0,17.9,48.0,0
2008.0,2.0,2.0,17.3,45.0,0
2008.0,2.0,3.0,20.0,44.0,0
2008.0,2.0,7.0,17.3,55.0,0
2008.0,2.0,8.0,18.1,49.0,0
2008.0,2.0,11.0,15.0,62.0,0
2008.0,2.0,16.0,18.8,44.0,0
2008.0,2.0,17.0,23.0,34.0,0
2008.0,2.0,18.0,19.9,39.0,0
2008.0,2.0,22.0,19.3,39.0,0
2008.0,2.0,23.0,20.1,37.0,0
2008.0,2.0,24.0,22.0,34.0,0
2008.0,2.0,28.0,20.6,43.0,0
2008.0,2.0,29.0,19.5,46.0,0
2008.0,2.0,1.0,15.8,43.0,0
2008.0,2.0,2.0,14.9,44.0,0
2008.0,2.0,3.0,16.5,48.0,0
2008.0,2.0,7.0,15.8,49.0,0
2008.0,2.0,8.0,16.1,44.0,0
2008.0,2.0,9.0,16.2,48.0,0
2008.0,2.0,14.0,17.2,40.0,0
2008.0,2.0,15.0,18.1,35.0,0
2008.0,2.0,16.0,18.4,35.0,0
2008.0,2.0,20.0,18.9,32.0,0
2008.0,2.0,21.0,17.8,37.0,0
2008.0,2.0,22.0,17.8,31.0,0
2008.0,2.0,26.0,20.6,26.0,0
2008.0,2.0,27.0,17.4,41.0,0
2008.0,2.0,28.0,17.1,40.0,0
2008.0,3.0,3.0,17.7,27.0,0
2008.0,3.0,4.0,16.8,32.0,0
2008.0,3.0,5.0,14.6,35.0,0
2008.0,3.0,10.0,15.4,42.0,0
2008.0,3.0,11.0,18.4,38.0,0
2008.0,3.0,12.0,16.2,48.0,0
2008.0,3.0,18.0,24.2,23.0,0
2008.0,3.0,19.0,17.3,18.0,0
2008.0,3.0,20.0,22.7,21.0,0
2008.0,3.0,26.0,22.4,33.0,0
2008.0,3.0,27.0,27.1,22.0,0
2008.0,3.0,28.0,23.1,24.0,0
2008.0,3.0,1.0,18.6,32.0,0
2008.0,3.0,2.0,18.5,29.0,0
2008.0,3.0,3.0,17.6,28.0,0
2008.0,3.0,7.0,14.1,24.0,0
2008.0,3.0,8.0,13.9,22.0,0
2008.0,3.0,9.0,15.7,22.0,0
2008.0,3.0,13.0,19.7,28.0,0
2008.0,3.0,14.0,17.2,27.0,0
2008.0,3.0,15.0,18.7,24.0,0
2008.0,3.0,19.0,14.4,27.0,0
2008.0,3.0,20.0,15.2,31.0,0
2008.0,3.0,21.0,17.1,31.0,0
2008.0,3.0,25.0,18.7,38.0,0
2008.0,3.0,26.0,19.8,36.0,0
2008.0,3.0,27.0,19.4,35.0,0
2008.0,3.0,31.0,20.7,24.0,0
2008.0,3.0,1.0,16.5,35.0,0
2008.0,3.0,2.0,16.1,40.0,0
2008.0,3.0,3.0,16.5,44.0,0
2008.0,3.0,7.0,16.2,20.0,0
2008.0,3.0,8.0,13.1,34.0,0
2008.0,3.0,9.0,15.4,30.0,0
2008.0,3.0,13.0,17.8,32.0,0
2008.0,3.0,14.0,17.5,32.0,0
2008.0,3.0,15.0,19.0,27.0,0
2008.0,3.0,19.0,15.7,29.0,0
2008.0,3.0,20.0,13.5,49.0,0
2008.0,3.0,21.0,15.6,36.0,0
2008.0,3.0,25.0,13.9,48.0,0
2008.0,3.0,26.0,17.4,37.0,0
2008.0,3.0,27.0,18.2,28.0,0
2008.0,3.0,31.0,21.1,32.0,0
2008.0,3.0,1.0,17.9,40.0,0
2008.0,3.0,2.0,17.7,50.0,0
2008.0,3.0,3.0,17.6,37.0,0
2008.0,3.0,7.0,14.0,26.0,0
2008.0,3.0,8.0,13.3,33.0,0
2008.0,3.0,9.0,13.6,37.0,0
2008.0,3.0,13.0,18.2,37.0,0
2008.0,3.0,14.0,18.1,34.0,0
2008.0,3.0,15.0,15.3,39.0,0
2008.0,3.0,19.0,14.6,36.0,0
2008.0,3.0,20.0,15.7,36.0,0
2008.0,3.0,21.0,17.2,39.0,0
2008.0,3.0,25.0,15.6,56.0,0
2008.0,3.0,26.0,19.0,44.0,0
2008.0,3.0,27.0,19.6,44.0,0
2008.0,3.0,31.0,21.5,30.0,0
2008.0,3.0,1.0,19.4,45.0,0
2008.0,3.0,2.0,23.4,39.0,0
2008.0,3.0,3.0,21.6,40.0,0
2008.0,3.0,7.0,18.3,35.0,0
2008.0,3.0,8.0,17.4,37.0,0
2008.0,3.0,9.0,20.4,33.0,0
2008.0,3.0,13.0,20.6,41.0,0
2008.0,3.0,14.0,20.7,42.0,0
2008.0,3.0,16.0,25.2,32.0,0
2008.0,3.0,21.0,20.7,35.0,0
2008.0,3.0,22.0,21.9,44.0,0
2008.0,3.0,23.0,24.4,40.0,0
2008.0,3.0,27.0,25.2,29.0,0
2008.0,3.0,29.0,24.1,36.0,0
2008.0,3.0,30.0,26.1,34.0,0
2008.0,3.0,1.0,19.0,37.0,0
2008.0,3.0,2.0,18.8,40.0,0
2008.0,3.0,3.0,19.6,33.0,0
2008.0,3.0,7.0,16.5,25.0,0
2008.0,3.0,8.0,14.4,28.0,0
2008.0,3.0,9.0,15.8,26.0,0
2008.0,3.0,13.0,18.1,44.0,0
2008.0,3.0,14.0,18.1,36.0,0
2008.0,3.0,15.0,18.0,34.0,0
2008.0,3.0,19.0,15.6,40.0,0
2008.0,3.0,20.0,16.7,39.0,0
2008.0,3.0,21.0,20.1,27.0,0
2008.0,3.0,25.0,17.9,45.0,0
2008.0,3.0,26.0,20.1,37.0,0
2008.0,3.0,27.0,21.0,38.0,0
2008.0,3.0,31.0,21.8,30.0,0
2008.0,4.0,1.0,23.7,19.0,0
2008.0,4.0,3.0,17.9,42.0,0
2008.0,4.0,4.0,22.0,20.0,0
2008.0,4.0,14.0,19.8,60.0,0
2008.0,4.0,15.0,22.6,43.0,0
2008.0,4.0,16.0,21.2,41.0,0
2008.0,4.0,22.0,27.1,21.0,0
2008.0,4.0,23.0,26.2,20.0,0
2008.0,4.0,24.0,25.1,26.0,0
2008.0,4.0,30.0,24.0,37.0,0
2008.0,4.0,1.0,21.7,21.0,0
2008.0,4.0,2.0,22.1,22.0,0
2008.0,4.0,3.0,22.5,22.0,0
2008.0,4.0,7.0,21.3,27.0,0
2008.0,4.0,8.0,23.1,23.0,0
2008.0,4.0,9.0,22.4,26.0,0
2008.0,4.0,13.0,22.9,36.0,0
2008.0,4.0,14.0,20.1,53.0,0
2008.0,4.0,15.0,21.2,44.0,0
2008.0,4.0,19.0,22.4,22.0,0
2008.0,4.0,20.0,23.8,24.0,0
2008.0,4.0,21.0,24.2,20.0,0
2008.0,4.0,25.0,23.2,24.0,0
2008.0,4.0,26.0,23.8,22.0,0
2008.0,4.0,27.0,23.2,20.0,0
2008.0,4.0,1.0,21.7,26.0,0
2008.0,4.0,2.0,20.8,22.0,0
2008.0,4.0,3.0,21.0,25.0,0
2008.0,4.0,7.0,19.9,25.0,0
2008.0,4.0,8.0,20.7,29.0,0
2008.0,4.0,9.0,21.1,35.0,0
2008.0,4.0,13.0,15.4,64.0,0
2008.0,4.0,14.0,14.2,58.0,0
2008.0,4.0,15.0,15.1,48.0,0
2008.0,4.0,19.0,18.5,52.0,0
2008.0,4.0,20.0,21.5,33.0,0
2008.0,4.0,21.0,22.7,26.0,0
2008.0,4.0,25.0,20.3,37.0,0
2008.0,4.0,26.0,20.1,38.0,0
2008.0,4.0,27.0,18.6,45.0,0
2008.0,4.0,1.0,22.2,25.0,0
2008.0,4.0,2.0,23.1,36.0,0
2008.0,4.0,3.0,22.9,39.0,0
2008.0,4.0,7.0,20.1,32.0,0
2008.0,4.0,8.0,21.4,30.0,0
2008.0,4.0,9.0,22.2,37.0,0
2008.0,4.0,13.0,18.2,59.0,0
2008.0,4.0,14.0,15.9,55.0,0
2008.0,4.0,15.0,17.2,49.0,0
2008.0,4.0,19.0,20.8,39.0,0
2008.0,4.0,20.0,22.1,36.0,0
2008.0,4.0,21.0,23.4,29.0,0
2008.0,4.0,25.0,23.4,27.0,0
2008.0,4.0,26.0,21.5,30.0,0
2008.0,4.0,27.0,20.8,40.0,0
2008.0,4.0,1.0,27.3,20.0,0
2008.0,4.0,2.0,28.4,21.0,0
2008.0,4.0,3.0,28.0,22.0,0
2008.0,4.0,9.0,24.7,31.0,0
2008.0,4.0,10.0,27.5,20.0,0
2008.0,4.0,11.0,24.3,26.0,0
2008.0,4.0,15.0,20.2,42.0,1
2008.0,4.0,16.0,20.5,48.0,0
2008.0,4.0,17.0,23.5,46.0,0
2008.0,4.0,21.0,25.2,31.0,0
2008.0,4.0,22.0,26.7,27.0,0
2008.0,4.0,23.0,26.6,33.0,0
2008.0,4.0,29.0,20.6,55.0,0
2008.0,4.0,30.0,20.4,46.0,1
2008.0,4.0,1.0,20.8,32.0,0
2008.0,4.0,2.0,23.6,26.0,0
2008.0,4.0,3.0,22.3,29.0,0
2008.0,4.0,7.0,20.4,33.0,0
2008.0,4.0,8.0,21.2,38.0,0
2008.0,4.0,9.0,22.7,31.0,0
2008.0,4.0,13.0,20.4,50.0,0
2008.0,4.0,14.0,16.4,65.0,1
2008.0,4.0,15.0,18.8,46.0,0
2008.0,4.0,19.0,20.4,40.0,0
2008.0,4.0,20.0,22.3,33.0,0
2008.0,4.0,21.0,22.0,35.0,0
2008.0,4.0,25.0,21.6,32.0,0
2008.0,4.0,26.0,23.1,30.0,0
2008.0,4.0,27.0,20.7,40.0,0
2008.0,5.0,2.0,23.7,28.0,0
2008.0,5.0,6.0,22.6,41.0,0
2008.0,5.0,8.0,26.3,33.0,0
2008.0,5.0,14.0,25.7,41.0,0
2008.0,5.0,23.0,20.4,53.0,0
2008.0,5.0,27.0,29.1,36.0,0
2008.0,5.0,1.0,21.9,28.0,0
2008.0,5.0,2.0,21.2,20.0,0
2008.0,5.0,3.0,21.6,22.0,0
2008.0,5.0,7.0,23.1,39.0,0
2008.0,5.0,8.0,23.7,32.0,0
2008.0,5.0,9.0,23.9,28.0,0
2008.0,5.0,13.0,22.7,42.0,0
2008.0,5.0,14.0,23.6,36.0,0
2008.0,5.0,15.0,23.2,43.0,0
2008.0,5.0,19.0,21.3,42.0,0
2008.0,5.0,20.0,20.1,45.0,0
2008.0,5.0,21.0,21.4,38.0,0
2008.0,5.0,25.0,24.6,36.0,0
2008.0,5.0,26.0,24.3,39.0,0
2008.0,5.0,27.0,24.3,43.0,0
2008.0,5.0,31.0,23.5,50.0,0
2008.0,5.0,1.0,17.8,44.0,0
2008.0,5.0,2.0,19.4,31.0,0
2008.0,5.0,3.0,20.2,28.0,0
2008.0,5.0,7.0,21.4,42.0,0
2008.0,5.0,8.0,22.2,43.0,0
2008.0,5.0,9.0,19.4,57.0,0
2008.0,5.0,13.0,20.3,43.0,0
2008.0,5.0,14.0,19.3,44.0,0
2008.0,5.0,15.0,20.9,35.0,0
2008.0,5.0,19.0,17.9,57.0,0
2008.0,5.0,20.0,15.5,73.0,0
2008.0,5.0,21.0,17.1,59.0,0
2008.0,5.0,25.0,20.9,32.0,0
2008.0,5.0,26.0,20.5,50.0,0
2008.0,5.0,27.0,19.4,51.0,0
2008.0,5.0,31.0,19.2,46.0,0
2008.0,5.0,1.0,20.8,32.0,0
2008.0,5.0,2.0,20.6,24.0,0
2008.0,5.0,3.0,21.9,28.0,0
2008.0,5.0,7.0,22.5,48.0,0
2008.0,5.0,8.0,23.7,34.0,0
2008.0,5.0,9.0,25.1,37.0,0
2008.0,5.0,13.0,23.3,43.0,0
2008.0,5.0,14.0,21.9,51.0,1
2008.0,5.0,15.0,22.8,45.0,0
2008.0,5.0,19.0,21.1,49.0,0
2008.0,5.0,20.0,21.4,49.0,1
2008.0,5.0,21.0,21.1,47.0,0
2008.0,5.0,25.0,23.4,34.0,0
2008.0,5.0,26.0,23.6,41.0,0
2008.0,5.0,27.0,23.1,47.0,0
2008.0,5.0,31.0,21.3,45.0,0
2008.0,5.0,1.0,23.2,38.0,1
2008.0,5.0,2.0,23.7,28.0,0
2008.0,5.0,3.0,23.7,37.0,0
2008.0,5.0,8.0,25.8,40.0,0
2008.0,5.0,9.0,27.0,38.0,0
2008.0,5.0,10.0,26.1,37.0,0
2008.0,5.0,14.0,25.0,36.0,0
2008.0,5.0,15.0,24.9,36.0,0
2008.0,5.0,16.0,21.3,39.0,0
2008.0,5.0,20.0,21.4,50.0,1
2008.0,5.0,21.0,20.8,50.0,0
2008.0,5.0,22.0,18.4,60.0,1
2008.0,5.0,26.0,24.4,39.0,0
2008.0,5.0,27.0,25.7,35.0,0
2008.0,5.0,28.0,25.3,35.0,0
2008.0,5.0,1.0,19.5,40.0,0
2008.0,5.0,2.0,19.6,33.0,0
2008.0,5.0,3.0,20.4,31.0,0
2008.0,5.0,7.0,22.6,49.0,0
2008.0,5.0,8.0,23.4,42.0,0
2008.0,5.0,9.0,23.4,46.0,0
2008.0,5.0,13.0,22.4,45.0,0
2008.0,5.0,14.0,21.5,46.0,0
2008.0,5.0,15.0,21.9,41.0,0
2008.0,5.0,19.0,20.8,42.0,0
2008.0,5.0,20.0,19.7,54.0,0
2008.0,5.0,21.0,18.6,60.0,0
2008.0,5.0,25.0,22.7,36.0,0
2008.0,5.0,26.0,22.5,38.0,0
2008.0,5.0,27.0,22.6,47.0,0
2008.0,5.0,31.0,21.4,53.0,0
2008.0,6.0,2.0,26.2,42.0,0
2008.0,6.0,3.0,27.8,35.0,0
2008.0,6.0,4.0,27.3,42.0,0
2008.0,6.0,13.0,21.3,73.0,0
2008.0,6.0,17.0,24.0,61.0,1
2008.0,6.0,18.0,23.4,60.0,1
2008.0,6.0,24.0,24.9,53.0,1
2008.0,6.0,25.0,21.8,71.0,1
2008.0,6.0,26.0,23.1,62.0,1
2008.0,6.0,1.0,24.3,50.0,0
2008.0,6.0,2.0,25.9,32.0,0
2008.0,6.0,3.0,24.9,33.0,0
2008.0,6.0,7.0,22.9,55.0,0
2008.0,6.0,8.0,22.2,65.0,0
2008.0,6.0,9.0,21.8,71.0,0
2008.0,6.0,13.0,20.6,74.0,0
2008.0,6.0,14.0,22.9,64.0,0
2008.0,6.0,15.0,21.8,67.0,0
2008.0,6.0,19.0,23.5,60.0,0
2008.0,6.0,20.0,23.6,61.0,0
2008.0,6.0,21.0,21.8,65.0,0
2008.0,6.0,25.0,21.0,69.0,0
2008.0,6.0,26.0,21.7,65.0,0
2008.0,6.0,27.0,21.7,64.0,0
2008.0,6.0,1.0,19.1,48.0,0
2008.0,6.0,2.0,19.6,44.0,0
2008.0,6.0,3.0,18.6,46.0,0
2008.0,6.0,7.0,16.8,75.0,0
2008.0,6.0,8.0,16.7,78.0,0
2008.0,6.0,9.0,17.1,76.0,0
2008.0,6.0,13.0,17.2,68.0,0
2008.0,6.0,14.0,16.2,71.0,0
2008.0,6.0,15.0,16.8,68.0,0
2008.0,6.0,19.0,17.8,50.0,0
2008.0,6.0,20.0,18.7,37.0,0
2008.0,6.0,21.0,18.3,46.0,0
2008.0,6.0,25.0,16.8,63.0,0
2008.0,6.0,26.0,16.6,70.0,0
2008.0,6.0,27.0,17.5,63.0,0
2008.0,6.0,1.0,22.1,41.0,0
2008.0,6.0,2.0,23.5,38.0,0
2008.0,6.0,3.0,22.6,37.0,0
2008.0,6.0,7.0,21.9,56.0,0
2008.0,6.0,8.0,18.4,77.0,1
2008.0,6.0,9.0,19.5,70.0,1
2008.0,6.0,13.0,20.6,68.0,0
2008.0,6.0,14.0,20.0,61.0,1
2008.0,6.0,15.0,20.3,58.0,0
2008.0,6.0,19.0,23.7,42.0,0
2008.0,6.0,20.0,22.8,43.0,0
2008.0,6.0,21.0,21.8,47.0,0
2008.0,6.0,25.0,21.2,53.0,0
2008.0,6.0,26.0,20.7,56.0,0
2008.0,6.0,27.0,20.4,62.0,0
2008.0,6.0,2.0,24.8,35.0,0
2008.0,6.0,3.0,25.1,36.0,0
2008.0,6.0,4.0,26.2,38.0,0
2008.0,6.0,8.0,21.2,63.0,0
2008.0,6.0,9.0,21.1,62.0,1
2008.0,6.0,10.0,20.2,63.0,0
2008.0,6.0,14.0,21.3,62.0,0
2008.0,6.0,15.0,21.3,54.0,1
2008.0,6.0,16.0,21.8,56.0,1
2008.0,6.0,20.0,23.6,42.0,0
2008.0,6.0,21.0,23.4,43.0,0
2008.0,6.0,22.0,22.8,48.0,0
2008.0,6.0,26.0,22.2,49.0,0
2008.0,6.0,27.0,23.2,52.0,1
2008.0,6.0,28.0,23.2,50.0,0
2008.0,6.0,1.0,23.8,42.0,0
2008.0,6.0,2.0,23.2,39.0,0
2008.0,6.0,3.0,22.6,42.0,0
2008.0,6.0,7.0,21.7,55.0,0
2008.0,6.0,8.0,20.2,64.0,0
2008.0,6.0,9.0,18.9,76.0,0
2008.0,6.0,13.0,19.8,70.0,0
2008.0,6.0,14.0,19.7,68.0,0
2008.0,6.0,15.0,19.9,66.0,0
2008.0,6.0,19.0,21.8,53.0,0
2008.0,6.0,20.0,21.7,56.0,0
2008.0,6.0,21.0,21.3,54.0,0
2008.0,6.0,25.0,19.9,61.0,0
2008.0,6.0,26.0,20.0,62.0,0
2008.0,6.0,27.0,20.9,63.0,0
2008.0,7.0,1.0,19.2,87.0,1
2008.0,7.0,2.0,21.7,71.0,1
2008.0,7.0,3.0,22.7,63.0,1
2008.0,7.0,9.0,19.2,92.0,1
2008.0,7.0,10.0,19.1,84.0,0
2008.0,7.0,12.0,17.7,91.0,0
2008.0,7.0,18.0,20.2,79.0,1
2008.0,7.0,19.0,18.3,90.0,0
2008.0,7.0,22.0,21.4,62.0,0
2008.0,7.0,29.0,22.7,65.0,0
2008.0,7.0,31.0,22.6,69.0,1
2008.0,7.0,1.0,19.5,80.0,0
2008.0,7.0,2.0,21.1,67.0,0
2008.0,7.0,3.0,21.3,66.0,0
2008.0,7.0,7.0,19.4,85.0,0
2008.0,7.0,8.0,18.9,88.0,0
2008.0,7.0,9.0,18.4,89.0,0
2008.0,7.0,13.0,19.8,76.0,0
2008.0,7.0,14.0,19.7,79.0,0
2008.0,7.0,15.0,20.5,74.0,0
2008.0,7.0,19.0,19.7,80.0,0
2008.0,7.0,20.0,20.6,70.0,0
2008.0,7.0,21.0,20.9,62.0,0
2008.0,7.0,25.0,19.2,80.0,0
2008.0,7.0,26.0,19.8,77.0,0
2008.0,7.0,27.0,19.4,74.0,0
2008.0,7.0,31.0,20.5,75.0,0
2008.0,7.0,1.0,16.3,77.0,0
2008.0,7.0,2.0,15.6,79.0,0
2008.0,7.0,3.0,16.4,77.0,0
2008.0,7.0,7.0,16.2,81.0,0
2008.0,7.0,8.0,15.1,90.0,0
2008.0,7.0,9.0,15.7,81.0,0
2008.0,7.0,13.0,16.8,72.0,0
2008.0,7.0,14.0,17.3,64.0,0
2008.0,7.0,15.0,18.6,61.0,0
2008.0,7.0,19.0,17.8,57.0,0
2008.0,7.0,20.0,18.1,58.0,0
2008.0,7.0,21.0,16.2,48.0,0
2008.0,7.0,25.0,18.1,63.0,0
2008.0,7.0,26.0,15.8,69.0,0
2008.0,7.0,27.0,15.8,67.0,0
2008.0,7.0,31.0,18.9,55.0,0
2008.0,7.0,1.0,20.2,65.0,1
2008.0,7.0,2.0,19.0,75.0,0
2008.0,7.0,3.0,19.0,72.0,1
2008.0,7.0,7.0,18.6,84.0,1
2008.0,7.0,8.0,16.9,93.0,0
2008.0,7.0,9.0,16.6,91.0,1
2008.0,7.0,14.0,20.2,65.0,0
2008.0,7.0,15.0,21.0,59.0,0
2008.0,7.0,16.0,21.2,51.0,0
2008.0,7.0,20.0,19.3,62.0,0
2008.0,7.0,21.0,19.4,55.0,0
2008.0,7.0,22.0,19.7,47.0,0
2008.0,7.0,26.0,19.3,64.0,0
2008.0,7.0,27.0,17.9,72.0,0
2008.0,7.0,28.0,19.8,70.0,0
2008.0,7.0,1.0,18.4,80.0,1
2008.0,7.0,2.0,21.7,57.0,0
2008.0,7.0,3.0,21.7,60.0,0
2008.0,7.0,7.0,20.0,75.0,1
2008.0,7.0,8.0,18.8,82.0,1
2008.0,7.0,9.0,18.2,85.0,1
2008.0,7.0,13.0,18.9,75.0,0
2008.0,7.0,14.0,22.1,60.0,1
2008.0,7.0,15.0,21.4,58.0,1
2008.0,7.0,19.0,20.2,66.0,0
2008.0,7.0,20.0,20.8,61.0,1
2008.0,7.0,21.0,19.4,57.0,1
2008.0,7.0,25.0,20.5,67.0,1
2008.0,7.0,26.0,18.4,75.0,1
2008.0,7.0,27.0,18.8,66.0,1
2008.0,7.0,31.0,22.2,56.0,0
2008.0,7.0,1.0,17.9,79.0,0
2008.0,7.0,2.0,19.8,69.0,0
2008.0,7.0,3.0,20.1,60.0,0
2008.0,7.0,7.0,18.1,81.0,0
2008.0,7.0,8.0,17.7,85.0,0
2008.0,7.0,9.0,16.8,93.0,0
2008.0,7.0,13.0,17.1,80.0,0
2008.0,7.0,14.0,19.0,73.0,0
2008.0,7.0,15.0,18.9,74.0,0
2008.0,7.0,19.0,19.0,67.0,0
2008.0,7.0,20.0,19.2,68.0,0
2008.0,7.0,21.0,18.9,59.0,0
2008.0,7.0,25.0,18.2,78.0,0
2008.0,7.0,26.0,17.1,80.0,0
2008.0,7.0,27.0,16.3,83.0,0
2008.0,7.0,31.0,19.8,68.0,0
2008.0,8.0,1.0,20.5,76.0,1
2008.0,8.0,2.0,21.7,66.0,0
2008.0,8.0,4.0,20.4,80.0,1
2008.0,8.0,18.0,22.3,71.0,0
2008.0,8.0,20.0,21.5,80.0,0
2008.0,8.0,21.0,22.0,80.0,1
2008.0,8.0,29.0,20.2,84.0,1
2008.0,8.0,30.0,21.1,81.0,0
2008.0,8.0,1.0,20.2,73.0,0
2008.0,8.0,2.0,19.9,73.0,0
2008.0,8.0,3.0,18.9,77.0,0
2008.0,8.0,7.0,19.0,80.0,0
2008.0,8.0,8.0,19.1,78.0,0
2008.0,8.0,9.0,19.3,73.0,0
2008.0,8.0,13.0,21.1,72.0,0
2008.0,8.0,14.0,21.3,72.0,0
2008.0,8.0,15.0,21.4,71.0,0
2008.0,8.0,19.0,20.2,79.0,0
2008.0,8.0,20.0,19.4,84.0,0
2008.0,8.0,21.0,19.7,81.0,0
2008.0,8.0,25.0,20.4,79.0,0
2008.0,8.0,26.0,19.9,81.0,0
2008.0,8.0,27.0,19.1,85.0,0
2008.0,8.0,31.0,20.2,79.0,0
2008.0,8.0,1.0,18.8,61.0,0
2008.0,8.0,2.0,17.6,64.0,0
2008.0,8.0,3.0,16.6,74.0,0
2008.0,8.0,7.0,17.4,70.0,0
2008.0,8.0,8.0,16.4,73.0,0
2008.0,8.0,9.0,17.2,65.0,0
2008.0,8.0,13.0,18.1,62.0,0
2008.0,8.0,14.0,17.2,70.0,0
2008.0,8.0,15.0,19.1,58.0,0
2008.0,8.0,20.0,18.9,63.0,0
2008.0,8.0,21.0,18.6,62.0,0
2008.0,8.0,22.0,18.6,58.0,0
2008.0,8.0,26.0,16.9,76.0,0
2008.0,8.0,27.0,17.3,71.0,0
2008.0,8.0,28.0,17.4,73.0,0
2008.0,8.0,1.0,18.4,82.0,0
2008.0,8.0,2.0,17.8,75.0,1
2008.0,8.0,3.0,20.4,59.0,0
2008.0,8.0,7.0,19.6,68.0,0
2008.0,8.0,8.0,18.4,79.0,1
2008.0,8.0,9.0,17.8,78.0,0
2008.0,8.0,13.0,20.7,69.0,1
2008.0,8.0,14.0,17.8,80.0,1
2008.0,8.0,15.0,18.8,83.0,0
2008.0,8.0,19.0,18.4,83.0,0
2008.0,8.0,20.0,18.7,83.0,1
2008.0,8.0,21.0,19.0,80.0,1
2008.0,8.0,25.0,18.1,82.0,1
2008.0,8.0,26.0,17.9,85.0,1
2008.0,8.0,27.0,19.3,80.0,1
2008.0,8.0,31.0,19.8,64.0,0
2008.0,8.0,1.0,19.8,68.0,0
2008.0,8.0,2.0,20.6,69.0,1
2008.0,8.0,3.0,19.1,74.0,1
2008.0,8.0,7.0,19.6,73.0,1
2008.0,8.0,8.0,19.7,66.0,1
2008.0,8.0,9.0,19.0,70.0,0
2008.0,8.0,13.0,21.0,63.0,0
2008.0,8.0,14.0,18.2,70.0,1
2008.0,8.0,15.0,19.9,67.0,0
2008.0,8.0,20.0,20.6,69.0,0
2008.0,8.0,21.0,20.7,71.0,0
2008.0,8.0,22.0,20.4,75.0,1
2008.0,8.0,26.0,19.1,78.0,1
2008.0,8.0,27.0,19.6,74.0,1
2008.0,8.0,28.0,19.2,77.0,0
2008.0,8.0,1.0,18.6,74.0,0
2008.0,8.0,2.0,19.6,68.0,0
2008.0,8.0,3.0,17.6,83.0,0
2008.0,8.0,7.0,18.3,77.0,0
2008.0,8.0,8.0,17.8,77.0,0
2008.0,8.0,9.0,17.6,76.0,0
2008.0,8.0,13.0,19.1,65.0,0
2008.0,8.0,14.0,18.3,72.0,0
2008.0,8.0,15.0,19.9,68.0,0
2008.0,8.0,19.0,19.8,70.0,0
2008.0,8.0,20.0,19.9,69.0,0
2008.0,8.0,21.0,20.0,70.0,0
2008.0,8.0,25.0,19.1,72.0,0
2008.0,8.0,26.0,18.6,80.0,0
2008.0,8.0,27.0,18.9,74.0,0
2008.0,8.0,31.0,18.3,81.0,0
2008.0,9.0,2.0,22.6,76.0,0
2008.0,9.0,3.0,22.8,71.0,1
2008.0,9.0,4.0,21.6,78.0,0
2008.0,9.0,9.0,21.3,82.0,0
2008.0,9.0,10.0,20.2,86.0,1
2008.0,9.0,11.0,21.3,78.0,1
2008.0,9.0,19.0,21.6,73.0,0
2008.0,9.0,24.0,21.6,76.0,0
2008.0,9.0,25.0,20.5,81.0,1
2008.0,9.0,1.0,20.9,77.0,0
2008.0,9.0,2.0,21.6,77.0,0
2008.0,9.0,3.0,20.9,75.0,0
2008.0,9.0,7.0,21.4,66.0,0
2008.0,9.0,8.0,19.8,82.0,0
2008.0,9.0,9.0,20.3,79.0,0
2008.0,9.0,13.0,21.4,76.0,0
2008.0,9.0,14.0,19.7,80.0,0
2008.0,9.0,15.0,18.9,84.0,0
2008.0,9.0,19.0,19.7,77.0,0
2008.0,9.0,20.0,19.2,79.0,0
2008.0,9.0,21.0,19.1,78.0,0
2008.0,9.0,25.0,19.9,78.0,0
2008.0,9.0,26.0,19.4,68.0,0
2008.0,9.0,27.0,19.8,66.0,0
2008.0,9.0,1.0,18.1,69.0,0
2008.0,9.0,2.0,18.8,67.0,0
2008.0,9.0,3.0,18.4,65.0,0
